05D0553391,Hospital,Accreditation,Los Alamitos Medical Center Laboratory,3751 Katella Avenue,Los Alamitos,CA,90720,(562) 799-3155
05D0698972,Hospital,Accreditation,Alhambra Hospital Medical Center,100 S Raymond Ave,Alhambra,CA,91801-3166,(626) 458-4750
05D0988229,Hospital,Accreditation,Palo Alto Hcs,3801 Miranda Ave Bldg 100 4th Fl,Palo Alto,CA,94304,(650) 493-5000
05D2125891,Hospital,Accreditation,Veterans Health Admin Public Health Reference Lab,3801 Miranda Ave  (132)  Bldg Mb4 Rm 418,Palo Alto,CA,94304,(650) 852-3408
05D0618592,Hospital,Compliance,Modoc Medical Center Lab,228 W Mcdowell Ave,Alturas,CA,96101-3934,(530) 233-5131
05D0581023,Hospital,Accreditation,South Coast Global Medical Center,2701 S Bristol Street,Santa Ana,CA,92704,(714) 754-5454
05D0581257,Hospital,Accreditation,Orange County Global Medical Center,1001 N Tustin Ave,Santa Ana,CA,92705-3502,(714) 953-3370
05D1034824,Hospital,Accreditation,Kindred Hospital Santa Ana,1901 N College Ave,Santa Ana,CA,92706-2334,(714) 564-7800
05D0582575,Hospital,Accreditation,West Anaheim Medical Center,3033 West Orange Avenue,Anaheim,CA,92804-3183,(714) 229-4090
05D0643400,Hospital,Accreditation,Ahmc Anaheim Regional Medical Center,1111 W La Palma Avenue,Anaheim,CA,92801-2881,(714) 999-6042
05D0665674,Hospital,Accreditation,Anaheim Global Medical Center,1025 S Anaheim Blvd,Anaheim,CA,92805-5806,(714) 563-2810
05D0703285,Hospital,Accreditation,Ahmc Anaheim Regional Medical Center Blood Gas Lab,1111 W La Palma Avenue,Anaheim,CA,92801-2881,(714) 774-1450
05D0871604,Hospital,Microscopy,Kaiser Foundation Hospital - Orange County Ahaheim,3440 E La Palma,Anaheim,CA,92806-2020,(714) 644-6103
05D0609782,Hospital,Accreditation,Mark Twain Medical Center,768 Moutain Ranch Rd,San Andreas,CA,95249-9707,(209) 754-2559
05D0058745,Hospital,Accreditation,California Hospital  Medical Center,1401 S Grand Ave,Los Angeles,CA,90015,(213) 742-5792
05D0058906,Hospital,Accreditation,Usc Kenneth Norris Jr  Cancer Hospital,"1441 Eastlake Ave, Clinical Laboratory Rm 2424",Los Angeles,CA,90033-9171,(323) 865-3276
05D0540798,Hospital,Accreditation,Orthopaedic Institute For Children,403 W. Adams Blvd.,Los Angeles,CA,90007-2664,(213) 742-1101
05D0541033,Hospital,Accreditation,Cedars Sinai Medical Center Dept Of Pathology,8700 Beverly Blvd Room 3719,Los Angeles,CA,90048,(310) 423-5335
05D0541582,Hospital,Accreditation,Good Samaritan Hospital,1225 Wilshire Blvd,Los Angeles,CA,90017,(213) 977-2400
05D0541709,Hospital,Accreditation,"Olympia Medical Center, Clinical Laboratory",5900 W Olympic Blvd,Los Angeles,CA,90036-4671,(323) 932-5315
05D0541988,Hospital,Accreditation,Eladh Lp/East Los Angeles Doctors Hospital,4060 Whittier Blvd,Los Angeles,CA,90023-2526,(323) 260-4126
05D0542002,Hospital,Accreditation,Los Angeles Community Hospital Lab,4081 East Olympic Boulevard,Los Angeles,CA,90023,(323) 267-0477
05D0542372,Hospital,Accreditation,Ucla Medical Ctr Clinical Laboratories,"10833 Le Conte Ave, Box 951713",Los Angeles,CA,90095-1713,(310) 206-9436
05D0542827,Hospital,Accreditation,Barlow Respiratory Hospital Clinical L,2000 Stadium Way,Los Angeles,CA,90026-2606,(213) 250-4200
05D0542989,Hospital,Accreditation,Childrens Hospital Of Los Angeles,4650 Sunset Blvd Mail Stop 32,Los Angeles,CA,90027,(323) 361-2422
05D0543017,Hospital,Accreditation,Hollywood Presbyterian Medical Center,1300 N Vermont Ave,Los Angeles,CA,90027,(323) 913-4934
05D0543155,Hospital,Accreditation,Southern California Hospital At Hollywood,6245 De Longpre Ave,Los Angeles,CA,90028,(323) 462-2271
05D0543401,Hospital,Accreditation,Los Angeles County University Of,"1200 North State Street, Ct-A7e",Los Angeles,CA,90033-1083,(323) 409-7148
05D0543421,Hospital,Accreditation,Adventist Health White Memorial Laboratory,1720 Cesar E Chavez Ave,Los Angeles,CA,90033,(323) 268-5000
05D0543484,Hospital,Accreditation,Kfh West Los Angeles Blood Gas Laboratory,6041 Cadillac Ave,Los Angeles,CA,90034-1702,(323) 857-3486
05D0543727,Hospital,Accreditation,Docs Surgical Hospital,6000 San Vicente Blvd,Los Angeles,CA,90036-4404,(323) 930-1040
05D0545353,Hospital,Accreditation,Los Angeles Surge Hospital Laboratory,2131 W 3rd St,Los Angeles,CA,90057-1901,(213) 484-7931
05D0665518,Hospital,Accreditation,Kaiser Foundation Hospital,6041 Cadillac Ave,Los Angeles,CA,90034-1702,(323) 857-2792
05D0670053,Hospital,Accreditation,Keck Hospital Of Usc Clinical Lab,1500 San Pablo St 2nd Fl,Los Angeles,CA,90033-5313,(323) 442-8600
05D0671362,Hospital,Accreditation,Keck Hospital Of Usc Blood Gas Laboratory,1500 San Pablo Street,Los Angeles,CA,90033-5313,(323) 442-8941
05D0676799,Hospital,Accreditation,Cedars-Sinai Medical Cntr-Blood Gas Lb,8700 Beverly Boulevard Room 6310,Los Angeles,CA,90048-1804,(310) 423-5196
05D0680173,Hospital,Accreditation,Cedars-Sinai Medical Center Hla  &,8723 Alden Dr   Ssb 197,Los Angeles,CA,90048,(310) 423-4979
05D0681141,Hospital,Accreditation,Kindred Healthcare - Los Angeles,5525 W Slauson Ave,Los Angeles,CA,90056-1047,(310) 642-0325
05D0693842,Hospital,Accreditation,California Hospital Medical Center La,1401 South Grand Ave,Los Angeles,CA,90015-3010,(213) 742-5593
05D0696728,Hospital,Accreditation,Barlow Respiratory Hospital Abg Lab,2000 Stadium Way,Los Angeles,CA,90026-2606,(213) 250-4200
05D0702191,Hospital,Accreditation,East Los Angeles Doctors Hospital -,4060 Whittier Blvd,Los Angeles,CA,90023-2526,(323) 268-5514
05D0867804,Hospital,Accreditation,St Vincent Med Ctr Pulm/Abg Lab,2131 West Third Street,Los Angeles,CA,90057-1900,(213) 484-7993
05D0890790,Hospital,Accreditation,Good Samaritan Hospital Of Los Angeles,1225 Wilshire Blvd,Los Angeles,CA,90017-2395,(213) 977-2206
05D0956940,Hospital,Accreditation,Ucla Healthcare Clinical Laboratory-Brentwood,"11633 San Vicente Blvd 4th Floor, Rear Building",Los Angeles,CA,90049,(310) 794-3551
05D0957949,Hospital,Accreditation,"La Downtown Medical Center, LLC",1711 West Temple Street,Los Angeles,CA,90026-5421,(213) 989-6100
05D0979609,Hospital,Accreditation,Cedars-Sinai Medical Center,"8723 Alden Drive, Ssb 336",Los Angeles,CA,90048,(310) 423-4977
05D0988212,Hospital,Accreditation,Va West Los Angeles Medical Center,11301 Wilshire Blvd Bldg 500 Rm 1254,Los Angeles,CA,90073,(310) 478-3711
05D0989822,Hospital,Accreditation,Kindred Hospital Los Angeles Abg,5525 W Slauson Ave,Los Angeles,CA,90056-1047,(310) 642-0325
05D1015156,Hospital,Accreditation,Ucla Molecular Diagnostics Laboratories,10833 Le Conte Ave A4-219 Chs,Los Angeles,CA,90095-1713,(310) 794-2781
05D1055386,Hospital,Compliance,L A County Dermatology Lab,"1300 N Mission Rd, 3rd Fl",Los Angeles,CA,90033-1021,(323) 442-0084
05D1078653,Hospital,Accreditation,Ronald Reagan Ucla Medical Center,757 Westwood Plaza Rm B403,Los Angeles,CA,90095,(310) 206-9436
05D1089128,Hospital,Accreditation,Cedars-Sinai Reproductive,"444 S San Vicente Blvd,  Ste 1002",Los Angeles,CA,90048,(310) 423-5335
05D2027932,Hospital,Accreditation,Ucla Cytogenetics Center,1000 Veteran Ave Room 2 226 Rehab Bldg Attn Lori,Los Angeles,CA,90024,(310) 825-9352
05D2092607,Hospital,Accreditation,Martin Luther King Jr Community Hospital,1680 E 120th St Third Fl,Los Angeles,CA,90059,(424) 338-8000
05D0597478,Hospital,Accreditation,Sutter Delta Medical Center,3901 Lone Tree Way,Antioch,CA,94509-6200,(925) 779-3011
05D1019023,Hospital,Microscopy,Tpmg Sand Creek Laboratory,Kaiser Laboratory 1st Fl Sand Creek Mob,Antioch,CA,94531,(925) 813-7475
05D1074288,Hospital,Accreditation,Kfh Antioch Laboratory,4501 Sand Creek Rd,Antioch,CA,94531,(925) 813-7631
05D2044619,Hospital,Microscopy,Kfh Antioch Laboratory Ppmp,"4501 Sand Creek Rd. Hospital, 1st Floor",Antioch,CA,94531-8687,(925) 813-7475
05D0573048,Hospital,Accreditation,St. Mary Medical Center,18300 Hwy 18,Apple Valley,CA,92307-2206,(760) 242-2311
05D0642688,Hospital,Accreditation,Methodist Hospital Of Southern California,300 W Huntington Dr,Arcadia,CA,91007-3402,(626) 574-3480
05D0612926,Hospital,Accreditation,Mad River Community Hospital,3800 Janes Road,Arcata,CA,95521,(707) 826-8265
05D0643187,Hospital,Accreditation,Mountains Community Hospital Clinical Laboratory,29101 Hospital Rd,Lake Arrowhead,CA,92352-9706,(909) 336-3651
05D0586961,Hospital,Accreditation,Arroyo Grande Community Hospital Laboratory,345 S Halcyon Rd,Arroyo Grande,CA,93420-3817,(805) 473-7631
05D0644110,Hospital,Accreditation,Sutter Auburn Faith Hospital,11815 Education St,Auburn,CA,95602-2410,(916) 888-4500
05D0698614,Hospital,Accreditation,Sutter Health Sacramento Sierra Region Dba,11815 Education Street,Auburn,CA,95602-2410,(530) 888-4530
05D0710102,Hospital,Compliance,Catalina Island Medical Center,100 Falls Canyon Rd,Avalon,CA,90704,(310) 510-0700
05D0586209,Hospital,Accreditation,Bakersfield Memorial Hosp Lab,420 34th Street,Bakersfield,CA,93301,(661) 327-7001
05D0586323,Hospital,Accreditation,Adventist Health Bakersfield,1524 27th St,Bakersfield,CA,93301-2055,(661) 637-8180
05D0586435,Hospital,Accreditation,Kern Medical Center,1700 Mount Vernon Ave,Bakersfield,CA,93306-4018,(661) 326-2468
05D0586488,Hospital,Accreditation,Good Samaritan Hospital Laboratory,901 Olive Dr,Bakersfield,CA,93308-4137,(661) 215-7518
05D0710739,Hospital,Compliance,Encompass Health Rehabilitation,5001 Commerce Dr,Bakersfield,CA,93309-0648,(661) 323-5500
05D0959586,Hospital,Accreditation,Bakersfield Heart Hospital,3001 Sillect Ave,Bakersfield,CA,93308-6337,(661) 316-6000
05D2063207,Hospital,Accreditation,Adventist Health Bakersfield Annex Lab,2615 Chester Ave,Bakersfield,CA,93301-2014,(661) 869-8180
05D0942795,Hospital,Accreditation,Kindred Hospital Baldwin Park,14148 Francisquito Ave,Baldwin Park,CA,91706-6120,(626) 388-2700
05D1099676,Hospital,Compliance,Scpmg Mohs Laboratory - Baldwin Park,1011 Baldwin Park Blvd,Baldwin Park,CA,91706-5881,(626) 851-5141
05D0060931,Hospital,Accreditation,San Gorgonio Memorial Hospital,600 N Highland Spring Ave,Banning,CA,92220,(951) 845-1121
05D0062197,Hospital,Accreditation,Memorial Hospital Los Banos Laboratory,520 W I St,Los Banos,CA,93635-3419,(209) 710-6302
05D0584831,Hospital,Accreditation,Santa Barbara Cottage Hospital-Clinical Laboratory,400 W Pueblo St,Santa Barbara,CA,93105-4311,(805) 569-7352
05D0584992,Hospital,Accreditation,Goleta Valley Cottage Hospital,351 S Patterson Ave,Santa Barbara,CA,93111-2403,(805) 681-6402
05D0573118,Hospital,Accreditation,Barstow Community Hospital,820 E Mountain View St,Barstow,CA,92311,(760) 957-3210
05D0062438,Hospital,Accreditation,Seton Medical Center Coastside,600 Marine Blvd,Moss Beach,CA,94038-9641,(650) 991-6253
05D0553826,Hospital,Accreditation,Long Beach Memorial Medical Center,2801 Atlantic Ave,Long Beach,CA,90806-1737,(562) 933-0717
05D0577492,Hospital,Accreditation,Huntington Beach Hosp,17772 Beach Blvd,Huntington Beach,CA,92647-6819,(714) 843-5050
05D0578635,Hospital,Accreditation,Hoag Memorial Hospital Presbyterian Clinical Lab,One Hoag Drive,Newport Beach,CA,92663,(714) 645-8600
05D0579701,Hospital,Accreditation,Mission Hospital Laguna Beach Laboratory,31872 Coast Highway,Laguna Beach,CA,92677-3282,(949) 499-7178
05D0642663,Hospital,Accreditation,St. Mary Medical Center Clinical Laboratory,"1050 Linden Ave, 2nd Fl",Long Beach,CA,90813-3393,(562) 491-9690
05D0669064,Hospital,Accreditation,College Medical Center,2776 Pacific Avenue,Long Beach,CA,90806-2613,(562) 997-2220
05D0682601,Hospital,Compliance,Miller Children's Hosp Outpatient Specialty Center,2653 Elm Ave Ste 200,Long Beach,CA,90806-1652,(562) 728-5000
05D0953072,Hospital,Microscopy,Newport Bay Hospital,1501 E 16th Street,Newport Beach,CA,92663,(949) 650-9750
05D0975370,Hospital,Accreditation,Miller Children's & Women's Hospital Long Beach,2801 Atlantic Avenue,Long Beach,CA,90806-1701,(562) 933-0803
05D0984707,Hospital,Registration,Community Hospital Long Beach Clinical Laboratory,1720 Termino Ave,Long Beach,CA,90804-2104,(562) 600-7226
05D0988227,Hospital,Accreditation,Va Long Beach Hcs,5901 E 7th St,Long Beach,CA,90822,(562) 494-2611
05D0061030,Hospital,Compliance,Bear Valley Community Hospital Laboratory,41870 Garstin Dr,Big Bear Lake,CA,92315,(909) 878-8242
05D0698083,Hospital,Compliance,Bear Valley Community Hospital,41870 Garstin Rd,Big Bear Lake,CA,92315-1649,(909) 878-8216
05D0603350,Hospital,Accreditation,Alta Bates Campus Lab Of Alta Bates Summit,2450 Ashby Avenue Ste # 2622,Berkeley,CA,94705,(510) 204-1631
05D0688572,Hospital,Accreditation,Comprehensive Cancer Ctr Lab For Alta Bates,2001 Dwight Way,Berkeley,CA,94704-2608,(510) 204-3620
05D0575005,Hospital,Accreditation,St Bernardine Medical Center Clin Lab,2101 N Waterman Ave,San Bernardino,CA,92404,(909) 881-4334
05D0575266,Hospital,Accreditation,Community Hospital Of San Bernardino,1805 Medical Center Dr,San Bernardino,CA,92411-1214,(909) 806-1430
05D0873272,Hospital,Compliance,"Vibra Hospital Of San Bernardino, LLC",1760 W 16th St,San Bernardino,CA,92411-1160,(909) 473-1241
05D0587768,Hospital,Accreditation,Northern Inyo Hospital,150 Pioneer Ln,Bishop,CA,93514-2556,(760) 873-2113
05D0618489,Hospital,Accreditation,St Elizabeth Community Hospital Lab,2550 Sister Mary Columba Drive,Red Bluff,CA,96080,(916) 527-2112
05D0725171,Hospital,Accreditation,St Elizabeth Cardiopulmonary Lab,2550 Sister Mary Columba Drive,Red Bluff,CA,96080,(916) 529-8260
05D0571998,Hospital,Compliance,Palo Verde Hospital,250 N 1st St,Blythe,CA,92225-1702,(760) 921-5246
05D0713330,Hospital,Compliance,Palo Verde Hospital Arterial Blood Gas Laboratory,250 N 1st St,Blythe,CA,92225-1702,(760) 921-5270
05D0612009,Hospital,Accreditation,Mendocino Coast District,700 River Dr,Fort Bragg,CA,95437-5403,(707) 961-4660
05D0572029,Hospital,Accreditation,Pioneers Memorial Hospital Laboratory,207 W Legion Road,Brawley,CA,92227-7799,(760) 351-3269
05D0896064,Hospital,Accreditation,Kindred Hospital Brea,875 N Brea Blvd,Brea,CA,92821-2606,(714) 529-6842
05D0561508,Hospital,Accreditation,Providence Saint Joseph Medical Center,501 S Buena Vista,Burbank,CA,91505-4809,(818) 847-4445
05D0672675,Hospital,Accreditation,Providence St Joseph Medical Center,501 S Buena Vista St,Burbank,CA,91505-4866,(818) 847-6060
05D0591083,Hospital,Accreditation,Mills-Peninsula Health Services,1501 Trousdale Drive,Burlingame,CA,94010-3205,(650) 696-5510
05D0583398,Hospital,Accreditation,St John's Pleasant Valley Hospital,2309 Antonio Ave,Camarillo,CA,93010-1401,(805) 389-5873
05D0705017,Hospital,Accreditation,St John's Pleasant Valley Hosp Cardioplumonary Lab,2309 Antonio Ave,Camarillo,CA,93010-1414,(805) 988-2700
05D1072718,Hospital,Microscopy,Marshall Specialty Clinic - Cameron Park,"3501 Palmer Dr,  Ste 201 & 204",Cameron Park,CA,95682-8276,(530) 672-7040
05D0609571,Hospital,Accreditation,San Joaquin General Hospital-Lab,500 West Hospital Road,French Camp,CA,95231,(209) 468-6254
05D0683235,Hospital,Accreditation,Mercy San Juan Med Ctr Clinical Lab,6501 Coyle Avenue,Carmichael,CA,95608,(916) 537-5230
05D0599285,Hospital,Accreditation,Eden Medical Center Laboratory,20103 Lake Chabot Rd,Castro Valley,CA,94546-5305,(510) 889-5036
05D0618601,Hospital,Compliance,Surprise Valley Health Care District Laboratory,741 Main St,Cedarville,CA,96104,(530) 279-6111
05D0643147,Hospital,Accreditation,R J Westcott Mem Lab El Ctr Reg Med,1415 Ross Ave,El Centro,CA,92243-4306,(760) 339-7275
05D0618320,Hospital,Accreditation,Seneca Healthcare District,130 Brentwood Drive,Chester,CA,96020-0737,(530) 258-1883
05D0644218,Hospital,Accreditation,Enloe Medical Center,1531 Esplanade,Chico,CA,95926,(530) 333-2737
05D0891509,Hospital,Accreditation,Enloe Outpatient Center Laboratory,888 Lakeside Village Commons,Chico,CA,95928-3979,(530) 332-7372
05D2035937,Hospital,Accreditation,Enloe Medical Center Fountain Laboratory,265 Cohasset Rd,Chico,CA,95926,(530) 332-7372
05D0562204,Hospital,Accreditation,Chino Valley Medical Center,5451 Walnut Ave,Chino,CA,91710,(909) 464-8647
05D0060541,Hospital,Accreditation,Sharp Chula Vista Medical Center,751 Medical Center Ct,Chula Vista,CA,91911-6617,(619) 502-3619
05D0565928,Hospital,Accreditation,Scripps Mercy Hospital-Chula Vista,435 H Street,Chula Vista,CA,91912,(619) 691-7185
05D0062466,Hospital,Accreditation,Kaiser Foundation Hospital,"1100 Veterans Blvd,  3rd Floor",Redwood City,CA,94063,(650) 299-2205
05D0547292,Hospital,Accreditation,Southern California Hospital At Culver City,3828 Delmas Ter,Culver City,CA,90232-2713,(310) 836-7000
05D0568044,Hospital,Accreditation,Paradise Valley Hospital,2400 East Fourth Street,National City,CA,91950-2026,(619) 470-4131
05D0574222,Hospital,Accreditation,Menifee Valley Medical Center,28400 Mccall Blvd,Sun City,CA,92585-9658,(951) 672-7011
05D0590504,Hospital,Accreditation,George L Mee Memorial Hospital,300 Canal St,King City,CA,93930,(831) 385-7215
05D0592180,Hospital,Accreditation,Sequoia Hospital Laboratory,170 Alameda De Las Pulgas,Redwood City,CA,94062-2799,(650) 367-5544
05D0612998,Hospital,Accreditation,Sutter Coast Hospital,800 East Washington Blvd,Crescent City,CA,95531-8359,(707) 464-8866
05D0642522,Hospital,Accreditation,Southern California Hospital At Culver City,3828 Delmas Terrace,Culver City,CA,90232-2713,(310) 836-7000
05D0673829,Hospital,Accreditation,Seton Medical Center Laboratory,1900 Sullivan Avenue,Daly City,CA,94015-2200,(650) 991-6523
05D0694013,Hospital,Microscopy,Kaiser Foundation Hospital Rwc Ppmp Laboratory,1100 Veterans Boulevard,Redwood City,CA,94063,(650) 299-2205
05D0712673,Hospital,Accreditation,Mission Community Hospital,14850 Roscoe Blvd,Panorama City,CA,91402-4677,(818) 904-3678
05D0857179,Hospital,Accreditation,Mission Community Hospital,14850 Roscoe Blvd,Panorama City,CA,91402-4618,(818) 787-2222
05D0998688,Hospital,Accreditation,Memorial Pathology Medical Grp At Bmc,3828 Hughes Ave,Culver City,CA,90232-2716,(310) 202-4774
05D1015765,Hospital,Accreditation,Tpmg Red Wood City Laboratory,"901 Marshal St, 4th Floor",Redwood City,CA,94063,(650) 299-2110
05D1092874,Hospital,Accreditation,Sutter Surgical Hospital - North Valley,455 Plumas Blvd,Yuba City,CA,95991,(530) 749-3357
05D1106796,Hospital,Accreditation,Kaiser Foundation Hospital,"13652 Cantara St, Bldg 5, Ll",Panorama City,CA,91402,(818) 815-6880
05D1014584,Hospital,Microscopy,Kaiser Foundation Hospital,700 Lawrence Expressway,Santa Clara,CA,95051,(408) 851-6330
05D0611927,Hospital,Accreditation,St Helena Hospital Clearlake,15630 18th Avenue And Highway 53,Clearlake,CA,95422-9336,(707) 995-5720
05D0966909,Hospital,Microscopy,Ocean Breeze Medical Group Inc,150 Avenida Cabrillo #a,San Clemente,CA,92672,(949) 369-6993
05D0588371,Hospital,Accreditation,Clovis Community Medical Center,2755 Herndon Ave,Clovis,CA,93611-6800,(559) 324-3758
05D0928145,Hospital,Accreditation,"Sierra Pathology Laboratory, Inc",305 Park Creek Dr,Clovis,CA,93611,(559) 459-1845
05D1045165,Hospital,Compliance,Coalinga State Hospital,24511 W Jayne Ave Bldg 18 Cms Lab,Coalinga,CA,93210-9503,(559) 934-8104
05D0643254,Hospital,Accreditation,Arrowhead Regional Medical Center,400 N Pepper Avenue,Colton,CA,92324-1819,(909) 580-0010
05D0694821,Hospital,Accreditation,Arrowhead Regional Medical Center,400 North Pepper Avenue,Colton,CA,92324-1817,(909) 580-3236
05D0617219,Hospital,Compliance,"Colusa  Medical Center, LLC",199 E Webster St,Colusa,CA,95932-2954,(530) 619-0840
05D0597853,Hospital,Accreditation,John Muir Health - Concord Medical Center -,2540 East St Po Box 4110,Concord,CA,94520-1906,(925) 941-7966
05D1079990,Hospital,Accreditation,John Muir Microbioligy Laboratory,5003 Commercial Circle,Concord,CA,94520-1268,(925) 692-5670
05D0562498,Hospital,Accreditation,Corona Regional Medical Center,800 S Main St,Corona,CA,92882,(951) 737-4343
05D0642868,Hospital,Accreditation,Corona Regional Medical Center,800 S Main St,Corona,CA,92882,(951) 736-4831
05D0570915,Hospital,Accreditation,Sharp Cornado Hosp & Healthcare Center,250 Prospect Pl,Coronado,CA,92118-1943,(619) 522-3718
05D0718955,Hospital,Accreditation,Sharp Coronado Hospital Pulmonary Lab,250 Prospect Place,Coronado,CA,92118-1943,(619) 522-3724
05D0676899,Hospital,Accreditation,College Hospital Costa Mesa,301 Victoria Street,Costa Mesa,CA,92627-1995,(949) 574-3314
05D0565194,Hospital,Accreditation,Emenate Health Queen Of The Valley Hospital,1115 S Sunset Ave,West Covina,CA,91790-3940,(626) 813-2910
05D0642937,Hospital,Accreditation,"West Covina Medical Center, Inc",725 S Orange Ave,West Covina,CA,91790-2614,(818) 338-8481
05D0688080,Hospital,Accreditation,Emanate Health Med Center,210 W San Bernardino Road,Covina,CA,91723-1515,(626) 859-5807
05D0699461,Hospital,Accreditation,Emanate Health Inter-Community Hospital,210 W San Bernardino Road,Covina,CA,91723-1515,(626) 915-6284
05D0887540,Hospital,Accreditation,Emanate Health Queen Of The Valley Hospital,1115 South Sunset Avenue,West Covina,CA,91790-3940,(626) 814-2486
05D1034825,Hospital,Accreditation,Kindred Hospital San Gabriel Valley,845 N Lark Ellen Ave,West Covina,CA,91791-1069,(626) 339-5451
05D0680025,Hospital,Accreditation,John Muir Medical Center Walnut Creek Campus,1601 Ygnacio Valley Road,Walnut Creek,CA,94598,(925) 941-7966
05D0691746,Hospital,Accreditation,John Muir Medical Center Walnut Creek Campus,1601 Ygnacio Valley Road,Walnut Creek,CA,94598-3122,(925) 941-7966
05D0707203,Hospital,Accreditation,John Muir Medical Center Walnut Creek Campus,1601 Ygnacio Valley Rd,Walnut Creek,CA,94598-3122,(510) 939-3000
05D2045596,Hospital,Microscopy,Kfh Walnut Creek Ppmp Laboratory,1425 S Main St,Walnut Creek,CA,94596-5300,(925) 448-4872
05D0606603,Hospital,Accreditation,Dominican Hospital Lab,1555 Soquel Drive,Santa Cruz,CA,95065,(408) 462-7714
05D0911779,Hospital,Compliance,Sutter Maternity & Surgery Center,2900 Chanticleer Ave,Santa Cruz,CA,95065-1816,(831) 462-7180
05D1048567,Hospital,Accreditation,Kindred Hospital Rancho,10841 White Oak Ave,Rancho Cucamonga,CA,91730-3811,(909) 581-6400
05D0613795,Hospital,Accreditation,Sutter Davis Hospital,2000 Sutter Place,Davis,CA,95617,(530) 757-5144
05D0549077,Hospital,Accreditation,Marina Del Rey Hospital,4650 Lincoln Blvd,Marina Del Rey,CA,90292-6306,(310) 482-6240
05D0914697,Hospital,Accreditation,Marina Del Rey Hospital,4650 Lincoln Boulevard,Marina Del Rey,CA,90292,(310) 482-6240
05D0585158,Hospital,Accreditation,Delano Regional Medical Center,1401 Garces Hwy,Delano,CA,93215-3690,(661) 721-5779
05D0569825,Hospital,Accreditation,Kindred Hospital San Diego,1940 El Cajon Blvd,San Diego,CA,92104-1005,(619) 543-4500
05D0571075,Hospital,Accreditation,Alvarado Hospital Laboratory   Pathology Lab,6655 Alvarado Rd,San Diego,CA,92120,(619) 229-3140
05D0571393,Hospital,Accreditation,Rady Children's Hospital - San Diego,3020 Children's Way Ste Mc5007,San Diego,CA,92123-4224,(858) 966-4977
05D0643085,Hospital,Accreditation,Uc San Diego Health Clinical Laboratory-Hillcrest,200 West Arbor Drive,San Diego,CA,92103-1911,(858) 657-5706
05D0668041,Hospital,Accreditation,Kaiser Foundation Hospital Zion Laboratory,"4647 Zion Ave Room B70, 1251",San Diego,CA,92120-2507,(619) 528-5545
05D0700681,Hospital,Accreditation,Sharp Memorial Hospital,7901 Frost St,San Diego,CA,92123-2701,(858) 939-3686
05D0721590,Hospital,Accreditation,Scripps Mercy Hospital San Diego,4077 Fifth Ave,San Diego,CA,92103-2105,(619) 260-7030
05D0724172,Hospital,Accreditation,Alvarado Hospital Pulmonary Lab,6655 Alvarado Rd,San Diego,CA,92120-5208,(619) 229-5259
05D0861533,Hospital,Accreditation,Sharp Healthcare Sharp Hospital Hla Laboratory,Sharp Hosp Hla Lab,San Diego,CA,92123,(858) 650-5092
05D0862212,Hospital,Accreditation,Vibra Hospital Of San Diego LLC,555 Washington Street,San Diego,CA,92103-2289,(619) 260-8300
05D0988249,Hospital,Accreditation,Va San Diego Hcs,3350 La Jolla Village Dr Bldg 1 1st Fl,San Diego,CA,92161,(858) 552-8585
05D2129627,Hospital,Accreditation,Rady Children's Institute For Genomic Medicine,7910 Frost St Ste 240,San Diego,CA,92123,(858) 966-4997
05D0564509,Hospital,Accreditation,San Dimas Community Hospital,1350 W Covina Blvd,San Dimas,CA,91773-3245,(909) 394-2743
05D0547507,Hospital,Accreditation,Pih Health Hospital - Downey,11500  Brookshire Ave,Downey,CA,90241-4917,(562) 904-5305
05D0675485,Hospital,Accreditation,"Downey Regional Medical Center - Hospital, Inc.",11500 Brookshire Ave,Downey,CA,90241-4917,(562) 904-5283
05D1103868,Hospital,Microscopy,Kaiser Foundation Hospital Downey,9333 E Imperial Highway,Downey,CA,90242,(562) 657-7531
05D0555443,Hospital,Accreditation,City Of Hope National Medical Center,1500 E Duarte Rd,Duarte,CA,91010-3012,(818) 359-8111
05D0665695,Hospital,Accreditation,City Of Hope National Medical Center,1500 East Duarte Road,Duarte,CA,91010-3012,(626) 218-5912
05D0060292,Hospital,Accreditation,Greater El Monte Community Hospital Laboratory,1701 Santa Anita Ave,South El Monte,CA,91733-3482,(626) 579-7777
05D0692463,Hospital,Accreditation,Greater El Monte Community Hospital,1701 Santa Anita Ave,South El Monte,CA,91733-3482,(626) 350-7989
05D0663108,Hospital,Accreditation,Scripps Memorial Hospital-Encinitas,354 Santa Fe Drive,Encinitas,CA,92024-5131,(760) 633-7625
05D0561143,Hospital,Accreditation,Encino Hospital Medical Center - Laboratory,16237 Ventura Blvd,Encino,CA,91436-2201,(818) 995-5231
05D0671677,Hospital,Accreditation,Palomar Health Downtown Campus,555 E Valley Pky,Escondido,CA,92025-3048,(760) 739-3031
05D2044832,Hospital,Accreditation,Palomar Medical Center Laboratory,2185 W Citracado Pkwy,Escondido,CA,92029,(442) 281-2014
05D0612793,Hospital,Accreditation,St Joseph Hospital,2200 Harrison Ave,Eureka,CA,95501-3215,(707) 445-8121
05D0612802,Hospital,Accreditation,Humboldt Central Laboratory,2425 Harrison Ave,Eureka,CA,95501-3218,(707) 445-8121
05D0668051,Hospital,Accreditation,St Joseph Hospital Laboratory,2700 Dolbeer St,Eureka,CA,95501-4736,(707) 445-8121
